"isrc";"artist_id";"streams";"weeks_in_charts";"n_regions";"danceability";"energy";"speechiness";"instrumentalness";"liveness";"valence";"tempo";"song_length";"song_age";"explicit";"n_playlists";"sp_popularity";"youtube_views";"tiktok_counts";"ins_followers_artist";"monthly_listeners_artist";"playlist_total_reach_artist";"sp_fans_artist";"shazam_counts";"artistName";"trackName";"release_date";"genre";"label";"top10";"expert_rating"
"ITB001700835";210175;445408;4;1;83,2;72;10,1;0;37,6;59;116,92;3,48111666666667;166,857142857143;0;30;44;5954960;0;816174;1311115;3266040;43335;0;"Nitro";"Infamity Show";"2017-12-06";"HipHop/Rap";"Sony Music";0;"fair"
"BX11G2000002";257803;381967;4;1;58,6;86,3;22,5;0;68,2;50,2;121,026;2,78413333333333;13;0;93;67;0;1488;11085054;1204930;4252192;17302;0;"Gabi Martins feat. Tierry";"Prints";"2020-12-22";"Pop";"Independent";0;"good"
"USSM11904644";3754;32797893;56;22;77,3;83,6;15,3;0;8,28;49,7;112,01;3,35451666666667;77,2857142857143;0;1638;61;63323464;1990;13111290;13887961;114173009;964603;894948;"French Montana feat. Rvssian feat. Post Malone feat. Cardi B";"Writing on the Wall (feat. Post Malone & Cardi B)";"2019-09-26";"HipHop/Rap";"Sony Music";1;"good"
"FR9W11814770";422980;200856;6;1;67,8;80,2;41,6;0;12,3;42,3;111,008;6,97966666666667;133,571428571429;0;31;24;0;0;284193;855734;1653615;213958;0;"Alpha Wann";"ÇA VA ENSEMBLE";"2018-08-29";"HipHop/Rap";"Universal Music";0;"excellent"
"FRUM71701654";213905;1156507;21;3;86,2;76,2;17;0;20,1;68,8;120,97;3,23978333333333;174,285714285714;0;37;42;28032038;0;2694082;2048908;6884736;2746550;0;"Lacrim";"Judy Moncada";"2017-09-14";"HipHop/Rap";"Universal Music";0;"good"
"DKADG2001076";1329722;77201;8;1;87,4;60,3;37,4;0;14,9;86,5;147;2,59863333333333;11,2857142857143;0;13;45;0;6;312222;636519;2590374;2118;0;"Branco";"Burna";"2021-01-01";"HipHop/Rap";"Sony Music";0;"fair"
"USUM71116290";3479;188578232;180;31;65,8;56;4,67;0;7,94;85,4;161,994;3,04911666666667;533,142857142857;0;6564;68;425388954;270400;167435472;63642781;446733972;8870993;1042731;"Justin Bieber";"Mistletoe";"2011-01-01";"other";"Universal Music";1;"excellent"
"ARF101800064";133563;78200;4;1;72,6;70,1;4,92;0;14,7;61,9;107,99;3,31066666666667;136,285714285714;0;31;36;7314661;297;8299366;2681240;20728197;27044;13156;"Lali";"Besarte Mucho";"2018-07-20";"other";"Sony Music";0;"poor"
"NLG661900480";40853;32286;1;1;58,7;76,6;45,3;0;29,7;81,9;170,028;2,49873333333333;92,4285714285714;0;8;34;0;0;0;448393;1379817;23726;0;"CHO";"JOUW LUV";"2019-06-14";"HipHop/Rap";"Universal Music";0;"fair"
"FR3IV1800350";208626;444788;8;3;82,3;74,4;7,85;0,000101;5,33;58,8;103,087;3,17471666666667;130,571428571429;0;61;40;0;0;2337443;1512082;2392614;1482661;21663;"MHD feat. Stefflon Don";"Senseless Ting";"2018-09-19";"HipHop/Rap";"Universal Music";0;"excellent"
"GBENL1701812";206288;5530;1;1;71,5;80,3;3,79;32,7;6,88;70,3;104,997;3,19955;208,285714285714;1;34;24;109857;0;42781;1030850;7110109;25853;0;"Soulwax";"Conditions Of A Shared Belief";"2017-03-22";"Pop";"Independent";0;"good"
"SEBGA2000398";4761;16430415;14;28;58;58,6;3,57;0;7,55;50,7;147,988;3,32581666666667;44,2857142857143;0;2174;79;13258621;14900;4026699;28827301;202701556;1910500;1396656;"Kygo feat. OneRepublic";"Lose Somebody";"2020-05-15";"Electro/Dance";"Sony Music";1;"fair"
"USSD11900063";190507;654308;43;2;50,7;44,8;3,81;0;56,6;66,8;175,85;3,49118333333333;105,285714285714;0;242;62;22278970;261;5895483;9974376;65419726;543430;62357;"Mau y Ricky";"Perdóname";"2019-03-14";"other";"Sony Music";0;"fair"
"FIBAR1900027";324431;31954;4;1;45,3;72,5;15,3;0;9,27;59,5;187,971;3,0634;104,285714285714;0;10;20;0;0;33537;176950;733133;3635;0;"Paleface feat. Petty Pilgrims";"Surun suuren sieluun sain (feat. Petty Pilgrims)";"2019-03-22";"HipHop/Rap";"Sony Music";0;"good"
"DKADG1900585";1108021;197418;16;1;53,8;71;29,1;0;5,2;70,2;160,572;2,97083333333333;78,2857142857143;0;20;31;0;0;3462;17217;92487;14;0;"DON x LEE x BARBER";"Præg På Kortet";"2019-09-20";"HipHop/Rap";"Sony Music";0;"excellent"
"SEUM71601355";6201;40999;2;1;68;67,2;3,17;0;7,42;16,8;123,006;5,13821666666667;217,285714285714;0;101;38;2171;0;22243;319533;312302;6445;0;"Stiftelsen";"Darling";"2016-09-16";"Pop";"Universal Music";0;"excellent"
"USUG11600662";214225;4797892;120;17;61,8;54,2;19,3;0;22,3;27,3;127,91;4,32688333333333;223,285714285714;0;511;31;0;21;378729;1210901;2595345;2469;107567;"Emma Stone feat. Callie Hernandez feat. Sonoya Mizuno feat. Jessica Rothe";"Someone In The Crowd - From """"La La Land"""" Soundtrack";"2016-12-08";"Soundtrack";"Universal Music";0;"good"
"USC4R1702227";2286;7418;1;2;63,5;69,2;3,55;0,000437;50,9;33,9;107,997;3,98733333333333;180,285714285714;0;366;60;14679151;468;3736007;5360934;20334851;1246368;252588;"Marilyn Manson";"KILL4ME";"2017-09-19";"Rock";"Universal Music";0;"good"
"NLG661900001";213078;3907918;68;2;75,1;55,4;44,7;0;34;50,6;160,158;3,094;112,285714285714;0;158;47;0;0;198879;625926;1527793;27354;9941;"Hef feat. Kevin";"De Wereld Is Van Jou";"2019-01-25";"HipHop/Rap";"Universal Music";0;"good"
"USUM72013376";206573;245418;1;1;74,6;65,8;4,08;0,21;10,8;19,1;97;2,67061666666667;32,2857142857143;0;193;57;0;148;1517867;9030039;37666003;53595;0;"Aminé";"Can’t Decide";"2020-08-07";"HipHop/Rap";"Universal Music";0;"good"
"FIBAR2000059";2422;149069;17;1;80,9;67,2;5,97;0,25;21,6;71,1;120,009;4,2093;48,2857142857143;0;7;24;0;0;4146;83294;264324;3942;0;"Nopsajalka";"Kosketukseen";"2020-04-17";"Pop";"Sony Music";0;"excellent"
"PLS281800429";550929;1144503;79;1;76,8;63,9;26,3;0,01;21,8;55,3;132,961;3,52008333333333;118;0;9;46;0;0;240168;500499;537037;621;3032;"Jan-Rapowanie feat. Nocny";"Ruchy";"2018-12-16";"Pop";"Independent";0;"good"
"BEB472100024";413426;413855;13;1;59,6;57,7;47,5;0;14;59,1;142,823;2,81213333333333;7,28571428571429;1;35;56;0;1;0;20613;1748627;2847;0;"Ocs feat. Jonna Fraser";"Famous";"2021-01-29";"HipHop/Rap";"Independent";0;"excellent"
"GBUM71806305";3298;85015;1;2;43,7;46,1;3,64;1,96;9,17;4,93;100,009;4,4978;125,428571428571;0;397;48;7964828;2;914808;8455404;55719144;878569;46942;"Mumford & Sons";"If I Say";"2018-10-25";"Rock";"Universal Music";0;"excellent"
"DEA622001532";808197;389436;4;1;89;74;13,4;0,000374;3,56;85,7;127,968;3,33266666666667;7,28571428571429;0;25;58;0;0;517729;1870100;2148530;21184;0;"FiNCH ASOZiAL";"Fick mich Finch";"2021-01-29";"HipHop/Rap";"Warner Music";0;"good"
"BEEO72000010";497655;72775;1;2;84,5;51,4;25,3;0;14,3;76;143,111;2,93911666666667;49,4285714285714;0;2;39;0;0;0;476915;589352;112018;0;"Caballero & JeanJass feat. Mister V";"Fons";"2020-04-09";"HipHop/Rap";"Universal Music";0;"excellent"
"JPWP01870927";408651;12310;2;1;40,6;66;2,96;0;26,1;28,8;185,839;4,57888333333333;128,571428571429;0;7;29;2568131;0;126138;690876;1270854;2095;15371;"Superfly";"Gifts";"2018-10-03";"Rock";"Warner Music";0;"excellent"
"USUS11700169";4649;4188;1;1;52;87,2;19,5;0;15;57,2;125,648;2,92455;201,285714285714;0;131;29;0;0;1375263;5995316;42032388;884546;0;"DVBBS feat. Belly";"You Found Me (feat. Belly)";"2017-05-11";"Electro/Dance";"Sony Music";0;"fair"
"GBUM71805979";72;6457;3;1;37,9;78,1;4,17;0,02;40,1;32,7;77,567;2,464;126,285714285714;1;179;60;0;0;4521701;35322495;156138738;8854467;323376;"Queen";"Bohemian Rhapsody - Live Aid";"2018-10-19";"Rock";"Universal Music";0;"good"
"QM4TW1984050";631205;39924;4;1;69,6;64,3;5,03;0;35,1;66,8;125;2,848;110,285714285714;0;7;29;0;3505;238485;5906;3432;8;721;"Alexander Husum";"Min Tesla";"2019-02-08";"Pop";"Independent";0;"fair"
"HKC840500162";217685;4491;2;1;64,7;36,8;2,69;0;11;48,3;74,975;4,11555;799,285714285714;0;72;30;904335;0;0;332725;1219735;1097;11107;"Janice Vidal";"心亂如麻";"2001-11-22";"Pop";"Independent";0;"excellent"
"USAT21900547";650783;71327;8;3;79;54,6;3,83;0,000255;12,8;74,8;109,014;3,35641666666667;111,428571428571;0;395;16;0;2110;4465504;1759529;22972226;53292;1067861;"Ally Brooke feat. Tyga";"Low Key (feat. Tyga)";"2019-01-31";"Pop";"Warner Music";0;"good"
"USRC11601332";1702;50767523;255;35;66,8;72,5;26,6;0,05;5,61;72,9;191,944;3,50378333333333;230,285714285714;0;15289;21;710226297;1100000;6161902;44043849;313253402;6798719;0;"Sia feat. Kendrick Lamar";"The Greatest";"2016-09-06";"Pop";"Sony Music";1;"poor"
"US5TA2000143";206883;69528;2;1;50,9;57,4;26,2;0;8,98;69;85,96;2,85088333333333;20,8571428571429;0;51;58;0;0;17287339;6289669;13657622;681753;3922;"TWICE";"HANDLE IT";"2020-10-26";"Pop";"Independent";0;"poor"
"BCARN2000026";1103173;4254448;33;1;62,7;65,1;4,61;0;95,2;66,6;104,816;3,64676666666667;6,42857142857143;1;144;66;0;86;1617331;3055162;16552691;357814;0;"Murilo Huff feat. Jorge";"Uma Ex (Ao Vivo)";"2021-02-05";"Pop";"Independent";0;"poor"
"SEUM71601850";6201;18048;1;1;75,7;72,4;3,23;0;6,57;86,6;125,937;3,11396666666667;217,285714285714;0;37;32;0;0;22243;319533;312302;6445;0;"Stiftelsen";"Förkyld";"2017-01-20";"Pop";"Universal Music";0;"excellent"
"JPQ401600380";102771;86040;5;1;61,2;92,7;6,37;0;30,4;58,8;105,977;4,83201666666667;252,571428571429;0;3;48;0;0;4321490;1241340;2380562;1891;12071;"ARASHI";"Daylight";"2016-05-18";"other";"Independent";0;"excellent"
"DEUM71902840";209090;1011078;8;3;88;48,9;44,4;0;17,7;70,4;86,008;3,37466666666667;81,4285714285714;0;27;43;0;0;1586001;4075957;14702728;190509;0;"Luciano";"Hustle";"2019-08-29";"HipHop/Rap";"Universal Music";0;"excellent"
"FR9EI2000180";95503;10260683;114;3;91,8;39,9;37;0;7,51;48,3;109,031;3,39088333333333;16,4285714285714;0;100;68;2138828;0;277281;1366045;3387093;145845;0;"Dinos feat. Nekfeu";"Moins un";"2020-11-26";"HipHop/Rap";"Universal Music";0;"fair"
"FRZ116300690";175284;49843;1;1;45,7;43,6;3,03;0;15,3;35,9;103,821;3,76045;3016,14285714286;0;180;46;0;0;50975;1991199;4675286;440848;0;"Charles Aznavour";"La Mamma - French Version";"2003-03-03";"other";"Universal Music";0;"excellent"
"QZHN22000088";6314;78018;4;1;72,3;74,1;6,63;0;61,2;63,9;172,002;3,67441666666667;35,2857142857143;0;262;7;6191065;0;5306219;8790706;58076095;522384;36731;"Brytiago feat. Ozuna feat. Lunay";"Quizás";"2020-07-16";"R&B";"Universal Music";0;"good"
"PHV031810271";658784;4702252;184;1;70,7;50,3;7,42;0,2;5,86;29,5;121,931;5,01488333333333;147,285714285714;0;153;59;2043214;22800;0;369603;2987538;2318;11122;"Just Hush";"Maikee's Letters";"2018-05-25";"Pop";"Independent";0;"masterpiece"
"QM6P42041552";3503872;298641;14;3;72,1;78,4;27,5;0,000939;8,55;58,5;179,954;3,86666666666667;36,2857142857143;0;236;60;36346344;1504;433109;300799;2645634;380;30722;"Nakary feat. Zion feat. Noriel feat. Justin Quiles feat. Dalex feat. KEVVO";"Sin Tabú";"2020-07-10";"other";"Independent";0;"good"
"BRSME1802303";208860;123691;1;1;35;42,5;3,63;0;36,5;7,72;140,821;4,14538333333333;123,428571428571;0;4;36;4376593;22;5998350;1469344;5959356;626355;0;"Priscilla Alcantara";"Gente (De Zero a Dez)";"2018-10-11";"R&B";"Sony Music";0;"excellent"
"DELV42000433";466176;214497;2;2;83,1;48,2;23,5;0;10,5;31;100,003;3,322;33,2857142857143;0;34;47;0;0;107992;2627823;7469046;39643;7516;"KitschKrieg feat. Jan Delay";"17:30 Uhr";"2020-07-31";"Pop";"Warner Music";0;"excellent"
"USUM71903648";13516;14547;2;1;52,2;49;3,52;0;21,1;51,9;165,892;3,81245;101,285714285714;0;37;51;4597801;0;26024974;21184462;128497871;1547439;12289;"Sebastian Yatra";"Respiro";"2019-04-12";"Pop";"Universal Music";0;"fair"
"FR0U91900277";5704;294122;5;1;82,5;69,2;5,91;0;13,8;51,3;129,979;2,82845;67,2857142857143;0;1;40;0;0;2588910;3790210;9369655;4862494;0;"Jul";"Ça mange la barre";"2019-12-06";"HipHop/Rap";"Independent";0;"poor"
"CZUM71900113";141452;56397;12;1;65,4;34,5;34,6;0,000478;16,3;34,1;143,889;2,64868333333333;99,4285714285714;0;0;24;0;0;517612;98821;127839;2972;0;"Hasan";"Sunday";"2019-04-25";"HipHop/Rap";"Universal Music";0;"excellent"
"TCADR1863604";772244;13821545;481;1;86,3;57,4;19,7;0;6,61;39,5;101,991;2,27471666666667;144,142857142857;1;93;54;4348196;5453;333;1013901;2446437;203595;180022;"Velet";"Catla";"2018-06-19";"Pop";"Independent";1;"good"
"DKUM71700477";209456;41884;4;1;87,4;31,9;12,2;0,71;35,7;83,4;115,076;1,28261666666667;174,285714285714;0;13;29;193;0;53749;693500;8092924;5111;0;"Scarlet Pleasure";"Raindrops (Skit)";"2017-11-17";"Pop";"Universal Music";0;"excellent"
"GBAYE1101184";439;42224;10;3;42,5;69;3,51;1,54;28,7;23,3;84,99;3,98693333333333;491,571428571429;1;4378;25;252019827;263;12321091;37392066;217779801;14099345;1979719;"Coldplay feat. Rihanna";"Princess of China";"2011-10-24";"Rock";"Warner Music";0;"good"
"FIBAR1800154";196055;1327675;63;1;76,1;84,7;7,95;0;36,6;83,4;119,983;3,65123333333333;140,285714285714;0;22;37;0;0;26204;128042;317444;786;1406;"HesaÄijä";"Seksihelteet";"2018-07-13";"Pop";"Sony Music";0;"masterpiece"
"SE6QE2056049";326503;32153;1;1;48,3;74,6;29,2;0;8,22;47,7;79,693;3,55626666666667;21,2857142857143;0;21;39;0;0;26605;399443;1726006;3254;340;"Daniel Adams-Ray";"Lilla USA";"2020-10-22";"Pop";"Independent";0;"fair"
"DECE71900273";875275;2943730;27;2;62;61,1;12,8;0;11,2;31,1;79,918;3,60666666666667;94,2857142857143;0;35;44;2907466;0;454;750414;993262;15581;0;"Lil Lano";"20 Tausend Euro Bar";"2019-05-31";"HipHop/Rap";"Universal Music";0;"excellent"
"USUM71409723";3963;47663;1;2;62,8;59,3;3,23;0,000165;9,6;10,4;125,026;3,28778333333333;342,857142857143;0;10250;77;330944825;2881;227219353;59976087;368330235;10121026;36969;"Ariana Grande";"One Last Time";"2014-08-22";"Pop";"Universal Music";0;"excellent"
"NLK2U1900239";727817;7028169;112;2;83,4;61,5;27,3;0;8,87;92,3;85,041;2,83198333333333;66,2857142857143;0;80;54;1750188;94;143179;601923;3092291;15367;26676;"JoeyAK feat. Lijpe";"In Die Life";"2019-12-12";"HipHop/Rap";"Independent";0;"poor"
"JPU901702921";244969;115316;4;1;66,9;96;9,97;0;10,6;74,5;114,968;3,16266666666667;176,571428571429;0;7;36;0;0;1258129;3582665;4063872;18841;11951;"Kenshi Yonezu";"愛麗絲(正式表記はAliceの中国語簡体字表記となります。)";"2017-10-17";"Pop";"Sony Music";0;"excellent"
"FR7U61801172";853511;562642;14;1;59,4;90,4;30,1;0,87;5,37;74,1;186,012;2,62155;131,285714285714;0;9;33;0;0;745982;937887;2018336;454937;16297;"4Keus";"Petit à petit";"2018-09-14";"HipHop/Rap";"Sony Music";0;"fair"
"NLG661900809";127413;5517687;137;1;60,3;59,6;16,3;0;10,7;56,8;187,512;2,4738;76,2857142857143;0;161;52;7296047;0;680483;1356843;4375460;86218;22663;"Josylvio feat. Mula B feat. Yung Felix";"Waarom Zoeken Naar Liefde";"2019-08-30";"HipHop/Rap";"Universal Music";0;"excellent"
"USUM71822626";135326;200672320;433;21;82,9;53,9;20,8;0,000178;10,3;38,8;99,96;2,49245;80,2857142857143;0;9283;83;245819203;54200;22930443;44538561;254090709;2786236;5449194;"Post Malone";"Wow.";"2018-12-24";"HipHop/Rap";"Universal Music";1;"good"
"DKADG1800090";119634;74998;7;1;69;70,7;21,8;0;15,9;62;111,937;3,64621666666667;157,285714285714;0;9;16;0;0;3084;12518;64067;692;0;"Ung Cezar";"Ligger I Blodet";"2018-03-16";"HipHop/Rap";"Sony Music";0;"good"
"QM7281938026";811163;6085592;28;4;62;74,1;13,7;0;15,6;35,3;140,04;2,93991666666667;80,2857142857143;0;212;67;61575237;2341;5985730;2116108;3096419;272618;46173;"WOS";"MELÓN VINO";"2019-09-06";"HipHop/Rap";"Independent";0;"good"
"USAT22005625";215373;220993;1;1;75,9;70,1;18,2;0;9,76;71,7;123,933;3,3871;27,2857142857143;0;60;57;0;326;526037;12689001;59890942;314241;21806;"YoungBoy Never Broke Again";"Reaper's Child";"2020-09-11";"HipHop/Rap";"Warner Music";0;"good"
"PLS282000190";53316;22057;1;1;74,4;79,4;31,2;0;16,3;46,6;160,753;2,854;20,2857142857143;0;1;40;0;0;103280;454488;561985;1811;0;"Beteo";"CO ROZK*RWIA GŁOWĘ";"2020-10-29";"Pop";"Independent";0;"excellent"
"ITUM71600609";210069;2043000;154;1;69,2;80,1;8,26;0;11,2;90,6;101,044;3,44676666666667;247,285714285714;0;116;36;25269801;0;1660151;2581536;6842022;247729;0;"Marracash feat. Gue Pequeno";"Insta Lova";"2016-06-24";"HipHop/Rap";"Universal Music";0;"excellent"
"FIWMA1500432";61321;25196;2;1;82,1;61,2;5,63;0,000131;25,3;38,4;128,004;3,2934;273,285714285714;0;137;39;28477;4200;10558;46759;84363;667;73758;"ILARI";"Kapteeni käskee";"2015-12-25";"HipHop/Rap";"Warner Music";0;"fair"
"BEI010313401";350924;9013;2;1;60,1;86,4;2,85;0,01;14,8;68,1;135,067;2,99955;857,285714285714;0;80;40;0;61;0;27190;39428;299;13539;"Xink!";"De vriendschapsband";"2004-10-15";"Pop";"Warner Music";0;"excellent"
"DEA621702536";79180;11904;1;1;87;66,3;5,07;0;10,5;70,3;109,993;3,11666666666667;179,285714285714;1;163;30;397366;0;12188;399855;2267864;2294;0;"DJ Katch feat. Kranium";"Me & You";"2017-10-13";"Electro/Dance";"Warner Music";0;"fair"
"FIUM71800136";149043;10196730;449;1;66,2;70,6;3,52;0,000127;33,7;19,9;148,025;3,41645;153,285714285714;0;91;40;3848905;2;10293;103969;337795;1549;24272;"Adi L Hasla feat. Pihlaja";"Kevät";"2018-04-13";"HipHop/Rap";"Universal Music";0;"fair"
"NLSU32000049";722693;418657;12;1;46;9,32;5,27;0;12,3;53,1;127,661;2,47973333333333;22,4285714285714;0;22;54;0;0;252445;3467150;21477656;22318;0;"Tabitha";"Verloren";"2020-09-10";"HipHop/Rap";"Sony Music";0;"excellent"
"GBAHT1800027";213785;121402;2;1;70;76,1;19,7;0;8,33;38,8;105,031;3,42311666666667;162,285714285714;0;91;41;1685465;17;743165;1141757;4268809;32012;0;"MIST feat. Haile";"Fountain (feat. Haile WSTRN)";"2018-02-09";"HipHop/Rap";"Warner Music";0;"excellent"
"ARBEC1900007";648982;32607803;195;4;81,3;88,4;11,9;0;12,2;64,6;126,892;2,90296666666667;79,2857142857143;0;309;70;137600335;64200;5665334;11046309;43714440;363577;141300;"Bizarrap feat. Aleman";"Aleman: Bzrp Music Sessions, Vol. 15";"2019-09-13";"other";"Independent";1;"fair"
"TCADU1834152";35897;629735;9;1;73,4;89,8;5,86;0;8,43;48,9;119,978;3;133,571428571429;1;1;10;0;0;0;239316;2344245;4873;0;"The Fish House feat. Pedru Lucca";"Brasileira";"2018-08-31";"Pop";"Independent";0;"good"
"DEA622000209";65710;1687962;14;3;74,8;34,5;56,3;0,000652;11,9;24,1;127,752;2,2242;41,2857142857143;0;37;43;2337009;0;640516;661205;625353;55164;0;"Mert";"Gewitter";"2020-06-05";"HipHop/Rap";"Warner Music";0;"good"
"QMDA71879589";911888;20551;2;1;77,7;53;29,2;0,12;13;11,5;119,915;3,83541666666667;151,285714285714;0;7;43;81182;0;290198;746314;1358659;94155;0;"Ceg";"Kafamın İçi Dolu";"2018-04-27";"HipHop/Rap";"Independent";0;"excellent"
"QZDA72084784";3639591;7250;1;1;88;88,9;32,3;0,62;4,36;78;170,067;1,8353;49,5714285714286;0;10;36;0;1555;0;60630;77555;59;1191;"Omdat Het Kan Soundsystem feat. DJ Jack Amai M'n Klak";"Waar Is Dat Feestje";"2020-04-15";"Electro/Dance";"Independent";0;"good"
"USAT21901112";4817;4762;1;1;58,3;34,5;7,09;0;16,6;70,1;79,107;2,73066666666667;109,714285714286;0;188;0;1623877;4555;12302025;14305853;86561387;381695;13455;"Kehlani";"Butterfly";"2019-02-12";"R&B";"Warner Music";0;"good"
"DEQ121746880";310292;944245;21;3;80,9;53,7;5,72;9,85;10,2;64,9;149,948;3,08551666666667;185,285714285714;0;405;50;5649769;16;676423;2633439;10285171;98512;34989;"RIN";"Doverstreet";"2017-03-31";"HipHop/Rap";"Independent";0;"excellent"
"SE5751822825";286968;30587;1;1;59,6;87,6;4,32;0,07;14,1;40,1;119,845;3,5367;132,285714285714;0;37;34;0;0;33881;380674;1917632;921;0;"Markus Krunegård";"Trointeduärnåt City";"2018-09-06";"Pop";"Independent";0;"excellent"
"HKG721900003";217576;19821;5;1;24,1;70;4,68;0;15,8;26,5;76,322;4,33911666666667;15,7142857142857;0;10;36;0;0;0;137012;380259;278;896;"RubberBand";"漫長";"2019-12-11";"Pop";"Independent";0;"good"
"QM4DW1665232";303477;5923420;191;1;69,5;84,9;5,8;0,12;9,68;62,4;100,495;4,54921666666667;248,857142857143;0;62;59;0;166;0;800149;1428153;243367;46705;"No.1";"Böyle İyi";"2016-05-18";"Pop";"Independent";0;"excellent"
"ITIWE1700040";145303;412231;12;1;46,9;89;18,8;0;12,4;50,4;100,284;3,16311666666667;171,285714285714;0;11;42;0;0;227780;807297;1107295;6446;0;"Night Skinny feat. Tedua";"Michael J. Fox (feat. Tedua)";"2017-12-07";"Pop";"Independent";0;"good"
"FR9W11804467";211620;3118238;60;3;79,3;72,4;37,3;0;13,5;21,9;129,958;4,04645;155,285714285714;0;29;53;8326839;0;3634622;3629235;10277123;4161523;32073;"Ninho";"Bavard";"2018-03-29";"HipHop/Rap";"Warner Music";0;"excellent"
"ES71G1925195";214013;35976;7;1;75,6;55,7;24,7;0;11,7;27;139,942;3,65641666666667;16,5714285714286;1;33;45;11562314;1089;464702;192840;291531;23251;11575;"Piruka";"Impossíveis";"2019-06-30";"Pop";"Independent";0;"excellent"
"KRA302000626";206546;29930;3;2;53;57,3;26,3;0;22,3;48,9;82,006;2,71711666666667;13,7142857142857;1;35;54;0;241;15942757;2571998;11373842;84429;975;"TAEYEON";"Playlist";"2020-12-15";"Pop";"Independent";0;"excellent"
"KRA382100316";206551;1165718;30;4;88,3;84,5;5,85;0,16;29;65,6;116,004;2,90288333333333;7,42857142857143;1;273;71;0;82700;15403569;1926589;7434851;100141;86156;"HyunA";"I'm Not Cool";"2021-01-28";"Pop";"Independent";0;"excellent"
"QZB4J1880991";861353;65630;3;1;45,4;72,2;30,3;0,000119;73,5;37,2;70,77;3,38;147,285714285714;0;28;24;0;0;0;246424;974568;1312;0;"NAVI feat. Adje";"4AM";"2018-05-24";"HipHop/Rap";"Universal Music";0;"good"
"PHUM71700175";62784;14427633;460;1;55,6;62,5;3,7;0;11;40,3;104,913;3,93805;170,285714285714;0;235;58;18335140;8307;3271965;437555;4818611;7027;0;"Darren Espanto";"Dying Inside To Hold You - From """" All Of You"""" Official Soundtrack";"2017-12-15";"Pop";"Universal Music";1;"fair"
"PLA681802319";313984;13811;1;1;81,6;35,3;26,8;0;11,6;32,2;110,008;2,96363333333333;119,857142857143;0;8;18;0;0;161973;659934;1575262;6904;0;"Otsochodzi feat. Rosalie.";"Nagrania (00:37)";"2018-12-04";"Pop";"Independent";0;"fair"
"SE5BU1739697";743286;11804930;432;1;65,3;32,8;51,7;0;62,5;79,8;75,963;3,23333333333333;159,571428571429;0;370;50;0;94;151511;545595;1405317;2616;12314;"Z.E";"Allt e mitt";"2018-02-28";"Pop";"Independent";1;"excellent"
"QMJMT1801860";2962;565357;9;2;69,8;83,5;41,4;0;20,9;64,6;89,11;3,88088333333333;127,285714285714;0;259;35;0;0;537902;2261065;8862652;2920;9826;"Belly feat. Meek Mill feat. M.I.A.";"Immigrant";"2018-10-12";"HipHop/Rap";"Universal Music";0;"excellent"
"DEVY22000063";308364;105734;1;1;65,4;58;44;0;16,2;32,1;88,949;3,25111666666667;15,4285714285714;0;24;45;0;0;69;900653;970765;113039;0;"Celo & Abdi";"Celo - GTA dva";"2020-12-03";"HipHop/Rap";"Universal Music";0;"good"
"JPPO01622987";245824;2907;2;1;28;31;3,23;0,04;12,3;22,7;82,619;4,74;207,571428571429;0;6;14;0;0;0;313949;692817;881;0;"Seiko Matsuda";"スマイル";"2017-03-28";"Classics/Jazz";"Universal Music";0;"good"
"GBAYE2000997";1110779;285862;8;1;90,3;57,8;35,9;0;7,06;67,2;140,015;4,84285;25,8571428571429;1;58;58;0;0;735005;2205862;6941978;10874;25735;"dutchavelli feat. ONEFOUR feat. Noizy feat. Kekra feat. DIVINE";"Bando Diaries (Remix) [feat. ONEFOUR, Kekra, Noizy & DIVINE]";"2020-09-20";"HipHop/Rap";"Warner Music";0;"fair"
"FRUM72000969";1023419;2382213;42;2;69,8;66,1;14,2;0,000501;10,7;60,7;127,905;3,12688333333333;37,4285714285714;0;19;1;6288539;6;2648913;2175361;5961354;1382300;17504;"Koba LaD";"Laisse tomber";"2020-07-02";"HipHop/Rap";"Universal Music";0;"excellent"
"USRC11300223";4016;1324277;8;1;84,1;73,3;14,2;0;17,4;28,4;130,009;4,72821666666667;395,857142857143;0;11032;70;8405192;0;4051874;11378059;64982850;244570;0;"A$AP Ferg feat. A$AP Rocky feat. French Montana feat. Trinidad James feat. ScHoolboy Q";"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)";"2013-05-14";"HipHop/Rap";"Sony Music";0;"good"
"DECE72001066";1346713;16245633;86;3;81,1;53,4;9,44;0;9,56;92,5;149,995;2,64711666666667;33,4285714285714;0;127;62;2668224;16;247236;3236420;15134631;46701;42415;"Jamule feat. Santos";"fastlane";"2020-07-30";"HipHop/Rap";"Universal Music";1;"fair"
"FR9W11930128";41317;470171;8;1;75,3;72,5;26,6;0;12;46,7;146,95;2,294;59,2857142857143;0;2;44;0;0;778088;715939;935315;350829;0;"Larry";"En bas";"2020-01-30";"HipHop/Rap";"Independent";0;"poor"
"NL1MC1900002";613501;100872;3;1;78,5;78,1;11,4;0,00076;12,4;55,7;166,003;3,5363;113,285714285714;0;88;50;0;0;313597;243464;596462;1373;14585;"Joost feat. Tice";"Albino";"2019-01-17";"Pop";"Independent";0;"fair"
